,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
167,2022-01-07T23:00:00,4.4,4.4,3.9,96.55,0.0,0,,,,,0.0,0.0,1020.1,100,2.0,0.0,,0,,Overcast,cloudy
168,2022-01-08T00:00:00,5.0,5.0,4.4,95.9,0.5,100,rain,,,,0.0,0.0,1019.2,100,3.0,0.0,,0,,"Rain, Overcast",rain
169,2022-01-08T01:00:00,5.7,5.7,5.0,95.25,1.0,100,rain,,,,0.0,0.0,1018.8,100,3.0,0.0,,0,,"Rain, Overcast",rain
170,2022-01-08T02:00:00,5.7,4.0,5.0,95.25,0.0,0,,,,,7.6,360.0,1018.0,100,3.0,0.0,,0,,Overcast,cloudy
171,2022-01-08T03:00:00,6.2,5.3,5.0,92.02,0.5,100,rain,,,,5.4,20.0,1017.4,100,3.0,0.0,,0,,"Rain, Overcast",rain
172,2022-01-08T04:00:00,6.2,5.3,5.7,96.6,0.3,100,rain,,,,5.4,360.0,1017.0,100,3.0,0.0,,0,,"Rain, Overcast",rain
173,2022-01-08T05:00:00,6.2,6.2,5.7,96.6,0.5,100,rain,,,,0.0,0.0,1016.8,100,2.0,0.0,,0,,"Rain, Overcast",rain
174,2022-01-08T06:00:00,6.8,6.8,6.2,95.96,0.8,100,rain,,,,0.0,0.0,1016.5,100,2.0,0.0,,0,,"Rain, Overcast",rain
175,2022-01-08T07:00:00,7.3,6.5,6.2,92.72,0.0,0,,,,,5.4,340.0,1016.7,100,2.0,13.8,0.0,0,,Overcast,cloudy
176,2022-01-08T08:00:00,7.3,7.3,7.3,100.0,0.0,0,,,,,0.0,0.0,1017.1,100,1.0,117.2,0.4,1,,Overcast,cloudy
177,2022-01-08T09:00:00,7.9,7.9,7.9,100.0,0.0,0,,,,,0.0,0.0,1017.5,100,1.0,239.1,0.9,2,,Overcast,cloudy
178,2022-01-08T10:00:00,8.4,8.4,8.4,100.0,0.8,100,rain,,,,0.0,0.0,1017.4,100,1.0,368.9,1.3,4,,"Rain, Overcast",rain
179,2022-01-08T11:00:00,10.0,10.0,10.0,100.0,0.0,0,,,,,0.0,0.0,1017.0,100,1.0,450.9,1.6,5,,Overcast,cloudy
180,2022-01-08T12:00:00,11.2,11.2,11.2,100.0,0.0,0,,,,,0.0,0.0,1016.3,100,1.0,485.9,1.7,5,,Overcast,cloudy
181,2022-01-08T13:00:00,15.7,15.7,15.0,95.61,0.0,0,,,,,13.0,200.0,1014.5,100,1.0,454.9,1.6,5,,Overcast,cloudy
182,2022-01-08T14:00:00,17.3,17.3,16.8,96.88,0.3,100,rain,,,,11.2,210.0,1013.5,100,2.0,368.3,1.3,4,,"Rain, Overcast",rain
183,2022-01-08T15:00:00,17.9,17.9,16.2,89.79,0.3,100,rain,,,,16.6,200.0,1013.3,100,13.0,257.0,0.9,3,,"Rain, Overcast",rain
184,2022-01-08T16:00:00,17.9,17.9,16.2,89.79,0.0,0,,,,,13.0,210.0,1013.3,100,14.0,117.1,0.4,1,,Overcast,cloudy
185,2022-01-08T17:00:00,17.3,17.3,16.2,93.25,0.0,0,,,,,14.8,190.0,1013.7,100,14.0,15.1,0.1,0,,Overcast,cloudy
186,2022-01-08T18:00:00,16.8,16.8,16.2,96.25,0.0,0,,,,,14.8,190.0,1013.9,100,8.0,0.0,,0,,Overcast,cloudy
187,2022-01-08T19:00:00,16.8,16.8,16.2,96.25,0.0,0,,,,,13.0,200.0,1014.6,100,5.0,0.0,,0,,Overcast,cloudy
188,2022-01-08T20:00:00,16.2,16.2,15.7,96.86,0.0,0,,,,,11.2,190.0,1015.3,100,4.0,0.0,,0,,Overcast,cloudy
189,2022-01-08T21:00:00,16.2,16.2,15.7,96.86,0.0,0,,,,,14.8,200.0,1016.3,100,8.0,0.0,,0,,Overcast,cloudy
190,2022-01-08T22:00:00,15.7,15.7,14.4,91.98,0.0,0,,,,,16.6,210.0,1017.1,100,13.0,0.0,,0,,Overcast,cloudy
191,2022-01-08T23:00:00,15.7,15.7,13.9,89.05,0.0,0,,,,,13.0,210.0,1017.5,100,16.0,0.0,,0,,Overcast,cloudy
192,2022-01-09T00:00:00,15.0,15.0,13.4,90.16,0.0,0,,,,,14.8,210.0,1017.5,100,16.0,0.0,,0,,Overcast,cloudy
193,2022-01-09T01:00:00,14.4,14.4,12.9,90.71,0.0,0,,,,,11.2,210.0,1017.5,100,16.0,0.0,,0,,Overcast,cloudy
194,2022-01-09T02:00:00,13.4,13.4,12.3,93.05,0.0,0,,,,,9.4,230.0,1017.5,88,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night
195,2022-01-09T03:00:00,12.9,12.9,12.3,96.14,0.0,0,,,,,7.6,240.0,1017.3,88,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night
196,2022-01-09T04:00:00,14.4,14.4,13.4,93.72,0.0,0,,,,,7.6,220.0,1017.3,100,16.0,0.0,,0,,Overcast,cloudy
197,2022-01-09T05:00:00,15.0,15.0,13.9,93.14,0.0,0,,,,,7.6,250.0,1017.3,100,16.0,0.0,,0,,Overcast,cloudy
198,2022-01-09T06:00:00,15.0,15.0,13.4,90.16,0.0,0,,,,,9.4,310.0,1018.7,100,16.0,0.0,,0,,Overcast,cloudy
199,2022-01-09T07:00:00,13.9,13.9,12.3,90.08,0.0,0,,,,,9.4,320.0,1020.3,100,16.0,13.6,0.0,0,,Overcast,cloudy
200,2022-01-09T08:00:00,11.8,11.8,10.7,92.97,0.0,0,,,,,11.2,330.0,1021.6,25,16.0,102.5,0.4,1,,Partially cloudy,partly-cloudy-day
201,2022-01-09T09:00:00,14.4,14.4,11.2,81.1,0.0,0,,,,,11.2,327.1,1022.4,50,16.0,269.1,1.0,3,,Partially cloudy,partly-cloudy-day
202,2022-01-09T10:00:00,16.2,16.2,9.4,64.06,0.0,0,,,,37.1,20.5,320.0,1023.9,50,16.0,400.9,1.4,4,,Partially cloudy,partly-cloudy-day
203,2022-01-09T11:00:00,15.0,15.0,10.0,72.03,0.0,0,,,,,18.4,320.0,1024.8,50,16.0,531.0,1.9,5,,Partially cloudy,partly-cloudy-day
204,2022-01-09T12:00:00,16.8,16.8,5.7,47.9,0.0,0,,,,38.9,29.5,350.0,1025.0,88,16.0,570.0,2.1,6,,Partially cloudy,partly-cloudy-day
205,2022-01-09T13:00:00,16.2,16.2,5.7,49.77,0.0,0,,,,38.9,27.7,340.0,1024.7,88,16.0,593.0,2.1,6,,Partially cloudy,partly-cloudy-day
206,2022-01-09T14:00:00,16.2,16.2,6.8,53.69,0.0,0,,,,42.5,24.1,330.0,1024.6,88,16.0,451.4,1.6,5,,Partially cloudy,partly-cloudy-day
207,2022-01-09T15:00:00,18.4,18.4,6.8,46.72,0.0,0,,,,48.2,27.7,340.0,1024.5,88,16.0,219.6,0.8,2,,Partially cloudy,partly-cloudy-day
208,2022-01-09T16:00:00,15.0,15.0,5.7,53.75,0.0,0,,,,48.2,31.7,360.0,1025.8,88,16.0,74.0,0.3,1,,Partially cloudy,partly-cloudy-day
209,2022-01-09T17:00:00,14.4,14.4,6.2,57.83,0.0,0,,,,44.6,27.7,360.0,1026.7,88,16.0,10.9,0.0,0,,Partially cloudy,partly-cloudy-day
210,2022-01-09T18:00:00,12.9,12.9,4.4,56.26,0.0,0,,,,44.6,29.5,10.0,1027.8,100,16.0,0.0,,0,,Overcast,cloudy
211,2022-01-09T19:00:00,11.2,11.2,2.9,56.62,0.0,0,,,,50.0,29.5,350.0,1029.1,88,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night
212,2022-01-09T20:00:00,11.2,11.2,2.9,56.62,0.0,0,,,,44.6,29.5,350.0,1030.3,100,16.0,0.0,,0,,Overcast,cloudy
213,2022-01-09T21:00:00,10.7,10.7,1.2,51.85,0.0,0,,,,48.2,29.5,360.0,1031.2,100,16.0,0.0,,0,,Overcast,cloudy
214,2022-01-09T22:00:00,10.7,10.7,0.7,50.01,0.0,0,,,,42.5,27.7,360.0,1031.6,100,16.0,0.0,,0,,Overcast,cloudy
215,2022-01-09T23:00:00,9.4,5.8,0.0,51.86,0.0,0,,,,44.6,29.5,360.0,1032.4,88,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night
216,2022-01-10T00:00:00,8.9,5.3,-0.6,51.35,0.0,0,,,,,27.7,350.0,1032.3,100,16.0,0.0,,0,,Overcast,cloudy
217,2022-01-10T01:00:00,8.9,4.8,-0.6,51.35,0.0,0,,,,,33.5,10.0,1032.3,100,16.0,0.0,,0,,Overcast,cloudy
218,2022-01-10T02:00:00,8.9,5.0,-0.6,51.35,0.0,0,,,,44.6,31.7,360.0,1032.1,100,16.0,0.0,,0,,Overcast,cloudy
219,2022-01-10T03:00:00,8.9,5.0,-1.1,49.51,0.0,0,,,,42.5,31.7,360.0,1032.4,100,16.0,0.0,,0,,Overcast,cloudy
220,2022-01-10T04:00:00,8.4,4.1,-1.6,49.37,0.0,0,,,,48.2,35.3,360.0,1033.2,100,16.0,0.0,,0,,Overcast,cloudy
221,2022-01-10T05:00:00,7.9,3.4,-2.7,47.09,0.0,0,,,,50.0,35.3,360.0,1033.6,100,16.0,0.0,,0,,Overcast,cloudy
222,2022-01-10T06:00:00,7.3,3.2,-3.2,47.26,0.0,0,,0.0,0.0,46.4,27.7,360.0,1034.8,100,16.0,0.0,,0,10.0,Overcast,cloudy
223,2022-01-10T07:00:00,5.7,1.0,-3.8,50.45,0.0,0,,0.0,0.0,46.4,29.5,360.0,1035.8,88,16.0,0.0,0.0,0,10.0,Partially cloudy,partly-cloudy-night
224,2022-01-10T08:00:00,5.0,-0.3,-3.8,52.97,0.0,0,,0.0,0.0,45.0,33.5,360.0,1036.6,88,16.0,63.0,0.2,1,10.0,Partially cloudy,partly-cloudy-day
225,2022-01-10T09:00:00,6.2,1.6,-3.2,50.97,0.0,0,,0.0,0.0,46.8,29.5,10.0,1037.4,88,16.0,251.0,0.9,3,10.0,Partially cloudy,partly-cloudy-day
226,2022-01-10T10:00:00,8.4,4.3,-2.7,45.51,0.0,0,,0.0,0.0,43.2,31.7,360.0,1038.2,88,16.0,428.0,1.5,4,10.0,Partially cloudy,partly-cloudy-day
227,2022-01-10T11:00:00,8.9,5.4,-3.2,42.4,0.0,0,,0.0,0.0,38.5,25.9,20.0,1038.3,88,16.0,565.0,2.0,6,10.0,Partially cloudy,partly-cloudy-day
228,2022-01-10T12:00:00,10.0,7.1,-3.8,37.65,0.0,0,,0.0,0.0,24.5,22.3,360.0,1037.9,88,16.0,579.0,2.1,6,10.0,Partially cloudy,partly-cloudy-day
229,2022-01-10T13:00:00,12.9,12.9,-4.3,29.93,0.0,0,,0.0,0.0,39.2,22.3,20.0,1036.1,50,16.0,668.0,2.4,7,10.0,Partially cloudy,partly-cloudy-day
230,2022-01-10T14:00:00,14.4,14.4,-6.6,22.8,0.0,0,,0.0,0.0,38.9,25.9,30.0,1034.9,50,16.0,617.0,2.2,6,10.0,Partially cloudy,partly-cloudy-day
231,2022-01-10T15:00:00,13.9,13.9,-8.2,20.81,0.0,0,,0.0,0.0,46.4,31.7,30.0,1034.4,25,16.0,492.0,1.8,5,10.0,Partially cloudy,partly-cloudy-day
232,2022-01-10T16:00:00,13.4,13.4,-6.1,25.28,0.0,0,,0.0,0.0,35.6,31.7,10.0,1034.5,25,16.0,316.0,1.1,3,10.0,Partially cloudy,partly-cloudy-day
233,2022-01-10T17:00:00,12.3,12.3,-6.6,26.14,0.0,0,,0.0,0.0,33.1,29.5,20.0,1034.5,25,16.0,112.0,0.4,1,10.0,Partially cloudy,partly-cloudy-day
234,2022-01-10T18:00:00,10.7,10.7,-6.1,30.2,0.0,0,,0.0,0.0,29.5,11.2,20.0,1034.8,50,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
235,2022-01-10T19:00:00,7.3,4.8,-3.8,45.19,0.0,0,,0.0,0.0,19.8,13.0,360.0,1035.5,50,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
236,2022-01-10T20:00:00,8.4,6.5,-3.8,41.93,0.0,0,,0.0,0.0,22.0,11.2,360.0,1035.8,50,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
237,2022-01-10T21:00:00,9.4,6.7,-5.0,35.81,0.0,0,,0.0,0.0,18.4,18.4,10.0,1035.9,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
238,2022-01-10T22:00:00,8.9,6.8,-5.6,35.39,0.0,0,,0.0,0.0,15.8,13.0,10.0,1036.2,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
239,2022-01-10T23:00:00,8.4,5.9,-5.6,36.61,0.0,0,,0.0,0.0,16.2,14.8,20.0,1035.9,50,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
240,2022-01-11T00:00:00,5.7,3.6,-3.8,50.45,0.0,0,,0.0,0.0,18.0,9.4,360.0,1036.0,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
241,2022-01-11T01:00:00,5.0,5.0,-3.2,55.39,0.0,0,,0.0,0.0,11.9,0.0,0.0,1035.7,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
242,2022-01-11T02:00:00,4.4,1.7,-2.7,59.95,0.0,0,,0.0,0.0,12.2,11.2,360.0,1035.3,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
243,2022-01-11T03:00:00,5.7,4.0,-4.3,48.6,0.0,0,,0.0,0.0,6.1,7.6,330.0,1035.4,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
244,2022-01-11T04:00:00,5.0,2.8,-3.8,52.97,0.0,0,,0.0,0.0,8.3,9.4,350.0,1035.2,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
245,2022-01-11T05:00:00,3.9,0.7,-2.1,64.91,0.0,0,,0.0,0.0,12.2,13.0,10.0,1034.9,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
246,2022-01-11T06:00:00,6.2,6.2,-3.8,48.74,0.0,0,,0.0,0.0,8.3,0.0,0.0,1035.0,88,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
247,2022-01-11T07:00:00,4.4,2.5,-3.2,57.76,0.0,0,,0.0,0.0,5.4,7.6,340.0,1036.0,88,16.0,0.0,0.0,0,10.0,Partially cloudy,partly-cloudy-night
248,2022-01-11T08:00:00,5.7,4.0,-3.2,52.77,0.0,0,,0.0,0.0,4.7,7.6,60.0,1035.3,88,16.0,22.0,0.1,0,10.0,Partially cloudy,partly-cloudy-day
249,2022-01-11T09:00:00,7.3,5.9,-5.0,41.29,0.0,0,,0.0,0.0,15.1,7.6,30.0,1035.9,88,16.0,174.0,0.6,2,10.0,Partially cloudy,partly-cloudy-day
250,2022-01-11T10:00:00,8.4,6.8,-5.0,38.31,0.0,0,,0.0,0.0,15.8,9.4,30.0,1036.2,100,16.0,52.0,0.2,1,10.0,Overcast,cloudy
251,2022-01-11T11:00:00,8.9,7.8,-5.6,35.39,0.0,0,,0.0,0.0,11.5,7.6,50.0,1036.1,100,16.0,12.0,0.0,0,10.0,Overcast,cloudy
252,2022-01-11T12:00:00,9.4,8.0,-5.6,34.22,0.0,0,,0.0,0.0,15.5,9.4,30.0,1035.5,100,16.0,9.0,0.0,0,10.0,Overcast,cloudy
253,2022-01-11T13:00:00,9.4,7.2,-5.6,34.22,0.0,0,,0.0,0.0,13.3,14.8,10.0,1034.4,100,16.0,2.0,0.0,0,10.0,Overcast,cloudy
254,2022-01-11T14:00:00,10.0,8.4,-5.0,34.4,0.0,0,,0.0,0.0,13.0,11.2,40.0,1032.9,100,16.0,66.0,0.2,1,10.0,Overcast,cloudy
255,2022-01-11T15:00:00,10.7,10.7,-6.1,30.2,0.0,0,,0.0,0.0,11.5,14.8,60.0,1031.9,100,16.0,8.0,0.0,0,10.0,Overcast,cloudy
256,2022-01-11T16:00:00,8.4,5.3,-0.6,53.12,0.0,0,,0.0,0.0,13.3,20.5,20.0,1031.3,100,16.0,22.0,0.1,0,10.0,Overcast,cloudy
257,2022-01-11T17:00:00,7.3,4.1,0.7,62.91,0.0,0,,0.0,0.0,15.8,18.4,10.0,1032.0,100,16.0,3.0,0.0,0,10.0,Overcast,cloudy
258,2022-01-11T18:00:00,6.8,3.7,0.7,65.1,0.0,0,,0.0,0.0,13.3,16.6,10.0,1031.8,100,16.0,0.0,,0,10.0,Overcast,cloudy
259,2022-01-11T19:00:00,6.8,4.2,0.7,65.1,0.0,0,,0.0,0.0,15.1,13.0,30.0,1031.8,100,16.0,0.0,,0,10.0,Overcast,cloudy
260,2022-01-11T20:00:00,6.2,3.2,1.8,73.42,0.0,0,,0.0,0.0,16.6,14.8,20.0,1031.8,100,16.0,0.0,,0,10.0,Overcast,cloudy
261,2022-01-11T21:00:00,6.2,4.6,2.3,76.09,0.0,0,,0.0,0.0,14.4,7.6,30.0,1031.7,100,16.0,0.0,,0,10.0,Overcast,cloudy
262,2022-01-11T22:00:00,6.2,6.2,2.3,76.09,0.0,0,,0.0,0.0,8.3,0.0,0.0,1031.1,100,16.0,0.0,,0,10.0,Overcast,cloudy
263,2022-01-11T23:00:00,6.2,6.2,2.3,76.09,0.0,0,,0.0,0.0,5.0,0.0,0.0,1030.9,100,16.0,0.0,,0,10.0,Overcast,cloudy
264,2022-01-12T00:00:00,6.8,6.8,2.9,76.19,0.0,0,,0.0,0.0,7.9,0.0,0.0,1030.7,100,16.0,0.0,,0,10.0,Overcast,cloudy
265,2022-01-12T01:00:00,6.8,6.8,2.9,76.19,0.0,0,,0.0,0.0,4.3,0.0,0.0,1029.9,100,16.0,0.0,,0,10.0,Overcast,cloudy
266,2022-01-12T02:00:00,6.8,6.8,2.9,76.19,0.0,0,,0.0,0.0,9.0,0.0,0.0,1029.2,100,16.0,0.0,,0,10.0,Overcast,cloudy
267,2022-01-12T03:00:00,6.8,6.8,3.4,78.93,0.0,0,,0.0,0.0,4.3,0.0,0.0,1028.6,100,16.0,0.0,,0,10.0,Overcast,cloudy
268,2022-01-12T04:00:00,6.8,5.3,2.9,76.19,0.0,0,,0.0,0.0,4.7,7.6,30.0,1028.4,100,16.0,0.0,,0,10.0,Overcast,cloudy
269,2022-01-12T05:00:00,6.8,5.9,3.4,78.93,0.0,0,,0.0,0.0,6.1,5.4,50.0,1027.6,100,16.0,0.0,,0,10.0,Overcast,cloudy
270,2022-01-12T06:00:00,7.3,6.5,3.4,76.27,0.0,0,,0.0,0.0,2.5,5.4,360.0,1027.7,100,16.0,0.0,,0,10.0,Overcast,cloudy
271,2022-01-12T07:00:00,7.3,6.5,3.9,79.0,0.0,0,,0.0,0.0,10.8,5.4,50.0,1028.2,100,16.0,0.0,0.0,0,10.0,Overcast,cloudy
272,2022-01-12T08:00:00,7.3,5.9,3.4,76.27,0.0,0,,0.0,0.0,4.3,7.6,10.0,1028.7,100,16.0,17.0,0.1,0,10.0,Overcast,cloudy
273,2022-01-12T09:00:00,7.9,6.2,3.9,75.83,0.0,0,,0.0,0.0,5.0,9.4,50.0,1028.8,100,16.0,116.0,0.4,1,10.0,Overcast,cloudy
274,2022-01-12T10:00:00,8.4,6.8,3.9,73.3,0.0,0,,0.0,0.0,6.5,9.4,50.0,1028.9,88,16.0,446.0,1.6,4,10.0,Partially cloudy,partly-cloudy-day
275,2022-01-12T11:00:00,10.0,10.0,2.9,61.33,0.0,0,,0.0,0.0,9.0,0.0,0.0,1029.1,50,16.0,563.0,2.0,6,10.0,Partially cloudy,partly-cloudy-day
276,2022-01-12T12:00:00,12.9,12.9,3.4,52.44,0.0,0,,0.0,0.0,14.0,0.0,0.0,1027.3,50,16.0,660.0,2.4,7,10.0,Partially cloudy,partly-cloudy-day
277,2022-01-12T13:00:00,15.0,15.0,4.4,49.09,0.0,0,,0.0,0.0,11.2,7.6,209.8,1025.6,25,16.0,671.0,2.4,7,10.0,Partially cloudy,partly-cloudy-day
278,2022-01-12T14:00:00,16.2,16.2,2.9,40.9,0.0,0,,0.0,0.0,11.5,13.0,200.0,1023.9,25,16.0,614.0,2.2,6,10.0,Partially cloudy,partly-cloudy-day
279,2022-01-12T15:00:00,17.3,17.3,3.4,39.52,0.0,0,,0.0,0.0,13.3,11.2,230.0,1023.5,25,16.0,490.0,1.8,5,10.0,Partially cloudy,partly-cloudy-day
280,2022-01-12T16:00:00,17.3,17.3,2.9,38.15,0.0,0,,0.0,0.0,17.3,7.6,250.0,1023.5,25,16.0,317.0,1.1,3,10.0,Partially cloudy,partly-cloudy-day
281,2022-01-12T17:00:00,16.8,16.8,2.9,39.37,0.0,0,,0.0,0.0,11.2,13.0,140.0,1023.2,0,16.0,116.0,0.4,1,10.0,Clear,clear-day
282,2022-01-12T18:00:00,15.0,15.0,2.9,44.17,0.0,0,,0.0,0.0,9.7,9.4,150.0,1023.6,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
283,2022-01-12T19:00:00,8.9,8.9,2.9,66.04,0.0,0,,0.0,0.0,7.2,0.0,0.0,1024.3,0,16.0,0.0,,0,10.0,Clear,clear-night
284,2022-01-12T20:00:00,4.4,4.4,1.8,83.2,0.0,0,,0.0,0.0,10.8,0.0,0.0,1024.7,0,16.0,0.0,,0,10.0,Clear,clear-night
285,2022-01-12T21:00:00,3.9,3.9,1.8,86.17,0.0,0,,0.0,0.0,10.4,0.0,0.0,1024.5,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
286,2022-01-12T22:00:00,3.9,3.9,1.8,86.17,0.0,0,,0.0,0.0,10.4,0.0,0.0,1024.7,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
287,2022-01-12T23:00:00,1.8,1.8,0.7,92.4,0.0,0,,0.0,0.0,8.6,0.0,0.0,1025.5,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
288,2022-01-13T00:00:00,2.9,0.8,1.2,88.58,0.0,0,,0.0,0.0,11.2,7.6,210.0,1024.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
289,2022-01-13T01:00:00,0.7,0.7,-0.6,91.0,0.0,0,,0.0,0.0,7.9,0.0,0.0,1024.5,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
290,2022-01-13T02:00:00,1.8,1.8,1.2,95.79,0.0,0,,0.0,0.0,11.2,0.0,0.0,1023.8,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
291,2022-01-13T03:00:00,0.7,-1.8,-1.1,87.74,0.0,0,,0.0,0.0,15.5,7.6,260.0,1023.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
292,2022-01-13T04:00:00,0.7,0.7,-1.1,87.74,0.0,0,,0.0,0.0,11.5,0.0,0.0,1023.6,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
293,2022-01-13T05:00:00,0.0,0.0,-1.1,92.3,0.0,0,,0.0,0.0,7.9,0.0,0.0,1022.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
294,2022-01-13T06:00:00,-0.6,-0.6,-1.6,92.94,0.0,0,,0.0,0.0,14.4,0.0,0.0,1023.0,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
295,2022-01-13T07:00:00,1.8,0.2,0.0,87.84,0.0,0,,0.0,0.0,6.8,5.4,270.0,1023.2,25,16.0,0.0,0.1,0,10.0,Partially cloudy,partly-cloudy-night
296,2022-01-13T08:00:00,2.9,0.8,0.0,81.23,0.0,0,,0.0,0.0,7.9,7.6,230.0,1023.5,0,16.0,78.0,0.3,1,10.0,Clear,clear-day
297,2022-01-13T09:00:00,8.9,8.3,2.9,66.04,0.0,0,,0.0,0.0,11.2,5.4,230.0,1023.7,0,16.0,282.0,1.0,3,10.0,Clear,clear-day
298,2022-01-13T10:00:00,14.4,14.4,0.7,39.23,0.0,0,,0.0,0.0,15.5,14.8,320.0,1024.0,0,16.0,469.0,1.7,5,10.0,Clear,clear-day
299,2022-01-13T11:00:00,17.3,17.3,0.7,32.59,0.0,0,,0.0,0.0,17.6,13.0,300.0,1023.8,0,16.0,606.0,2.2,6,10.0,Clear,clear-day
300,2022-01-13T12:00:00,20.0,20.0,1.8,29.79,0.0,0,,0.0,0.0,9.7,5.4,293.2,1022.5,0,16.0,684.0,2.5,7,10.0,Clear,clear-day
301,2022-01-13T13:00:00,22.3,22.3,1.8,25.87,0.0,0,,0.0,0.0,11.5,0.0,0.0,1021.2,0,16.0,693.0,2.5,7,10.0,Clear,clear-day
302,2022-01-13T14:00:00,22.9,22.9,-1.1,20.22,0.0,0,,0.0,0.0,14.0,0.0,0.0,1019.9,25,16.0,632.0,2.3,6,10.0,Partially cloudy,partly-cloudy-day
303,2022-01-13T15:00:00,23.4,23.4,-0.6,20.35,0.0,0,,0.0,0.0,14.8,7.6,300.3,1018.8,25,16.0,507.0,1.8,5,10.0,Partially cloudy,partly-cloudy-day
304,2022-01-13T16:00:00,23.9,23.9,-1.6,18.35,0.0,0,,0.0,0.0,14.4,0.0,0.0,1018.4,25,16.0,330.0,1.2,3,10.0,Partially cloudy,partly-cloudy-day
305,2022-01-13T17:00:00,22.9,22.9,-0.6,20.97,0.0,0,,0.0,0.0,10.1,9.4,360.0,1018.2,25,16.0,123.0,0.4,1,10.0,Partially cloudy,partly-cloudy-day
306,2022-01-13T18:00:00,12.9,12.9,1.8,46.81,0.0,0,,0.0,0.0,5.0,7.6,10.0,1018.9,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
307,2022-01-13T19:00:00,9.4,9.4,2.3,61.19,0.0,0,,0.0,0.0,6.5,0.0,0.0,1019.4,0,16.0,0.0,,0,10.0,Clear,clear-night
308,2022-01-13T20:00:00,8.9,8.3,1.8,61.06,0.0,0,,0.0,0.0,12.6,5.4,240.0,1019.5,0,16.0,0.0,,0,10.0,Clear,clear-night
309,2022-01-13T21:00:00,8.4,7.8,1.8,63.17,0.0,0,,0.0,0.0,7.9,5.4,270.0,1019.4,0,16.0,0.0,,0,10.0,Clear,clear-night
310,2022-01-13T22:00:00,6.2,6.2,1.8,73.42,0.0,0,,0.0,0.0,6.8,0.0,0.0,1019.0,0,16.0,0.0,,0,10.0,Clear,clear-night
311,2022-01-13T23:00:00,3.9,3.9,1.2,82.54,0.0,0,,0.0,0.0,7.9,0.0,0.0,1019.1,0,16.0,0.0,,0,10.0,Clear,clear-night
312,2022-01-14T00:00:00,7.3,7.3,1.8,68.08,0.0,0,,0.0,0.0,8.3,0.0,0.0,1018.2,0,16.0,0.0,,0,10.0,Clear,clear-night
313,2022-01-14T01:00:00,3.4,3.4,1.2,85.5,0.0,0,,0.0,0.0,7.2,0.0,0.0,1018.1,0,16.0,0.0,,0,10.0,Clear,clear-night
314,2022-01-14T02:00:00,3.4,3.4,1.2,85.5,0.0,0,,0.0,0.0,9.7,0.0,0.0,1017.2,0,16.0,0.0,,0,10.0,Clear,clear-night
315,2022-01-14T03:00:00,2.3,2.3,0.0,84.76,0.0,0,,0.0,0.0,5.4,0.0,0.0,1017.0,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
316,2022-01-14T04:00:00,1.2,1.2,-0.6,87.79,0.0,0,,0.0,0.0,7.9,0.0,0.0,1016.6,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
317,2022-01-14T05:00:00,1.2,1.2,-0.6,87.79,0.0,0,,0.0,0.0,7.2,0.0,0.0,1016.2,25,16.0,0.0,,0,10.0,Partially cloudy,partly-cloudy-night
